1,1003,31.7,32,30.1,10.8,1720605600,2024-07-10 13:00:00+00,Partly cloudy
1,1003,31.7,33,30.09,11.9,1720609200,2024-07-10 14:00:00+00,Partly cloudy
1,1000,31.5,34,30.09,13.3,1720612800,2024-07-10 15:00:00+00,Sunny
1,1000,30.9,36,30.08,14,1720616400,2024-07-10 16:00:00+00,Sunny
1,1000,30,40,30.09,13.7,1720620000,2024-07-10 17:00:00+00,Sunny
1,1000,28.5,46,30.1,13.3,1720623600,2024-07-10 18:00:00+00,Sunny
1,1000,26.7,52,30.1,11.9,1720627200,2024-07-10 19:00:00+00,Sunny
1,1000,25.2,56,30.12,10.4,1720630800,2024-07-10 20:00:00+00,Sunny
1,1000,24.1,61,30.12,10.4,1720634400,2024-07-10 21:00:00+00,Clear
1,1000,23.1,68,30.13,10.8,1720638000,2024-07-10 22:00:00+00,Clear
1,1000,22.4,74,30.14,11.2,1720641600,2024-07-10 23:00:00+00,Clear
1,1063,22.3,80,30.11,11.5,1720645200,2024-07-11 00:00:00+00,Patchy rain possible
1,1180,21.2,86,30.13,12.6,1720648800,2024-07-11 01:00:00+00,Patchy light rain
1,1003,20.3,93,30.13,10.8,1720652400,2024-07-11 02:00:00+00,Partly cloudy
1,1003,20.1,94,30.13,10.8,1720656000,2024-07-11 03:00:00+00,Partly cloudy
1,1003,19.9,93,30.14,13.7,1720659600,2024-07-11 04:00:00+00,Partly cloudy
1,1003,20.2,90,30.15,13,1720663200,2024-07-11 05:00:00+00,Partly cloudy
1,1003,21.5,83,30.15,14,1720666800,2024-07-11 06:00:00+00,Partly cloudy
1,1003,23.3,74,30.15,15.1,1720670400,2024-07-11 07:00:00+00,Partly cloudy
1,1003,25,65,30.14,15.1,1720674000,2024-07-11 08:00:00+00,Partly cloudy
1,1000,26.8,56,30.14,15.1,1720677600,2024-07-11 09:00:00+00,Sunny
1,1000,28.3,49,30.13,15.5,1720681200,2024-07-11 10:00:00+00,Sunny
1,1000,29.3,45,30.12,15.8,1720684800,2024-07-11 11:00:00+00,Sunny
1,1000,29.9,42,30.11,16.6,1720688400,2024-07-11 12:00:00+00,Sunny
1,1003,30.2,39,30.1,17.6,1720692000,2024-07-11 13:00:00+00,Partly cloudy
1,1000,30.2,37,30.1,17.6,1720695600,2024-07-11 14:00:00+00,Sunny
1,1000,30,37,30.09,16.9,1720699200,2024-07-11 15:00:00+00,Sunny
1,1003,29.4,37,30.1,18,1720702800,2024-07-11 16:00:00+00,Partly cloudy
1,1000,28.5,39,30.1,16.9,1720706400,2024-07-11 17:00:00+00,Sunny
1,1000,27,41,30.1,16.2,1720710000,2024-07-11 18:00:00+00,Sunny
1,1000,24.8,45,30.11,14.8,1720713600,2024-07-11 19:00:00+00,Sunny
1,1000,23,46,30.12,13.7,1720717200,2024-07-11 20:00:00+00,Sunny
1,1000,21.7,48,30.13,13.3,1720720800,2024-07-11 21:00:00+00,Clear
1,1000,20.7,51,30.12,14,1720724400,2024-07-11 22:00:00+00,Clear
1,1000,19.8,54,30.13,13,1720728000,2024-07-11 23:00:00+00,Clear
1,1000,18.1,63,30.13,11.2,1720731600,2024-07-12 00:00:00+00,Clear
1,1000,17.7,63,30.12,9,1720735200,2024-07-12 01:00:00+00,Clear
1,1000,17.3,61,30.12,9.4,1720738800,2024-07-12 02:00:00+00,Clear
1,1000,16.9,60,30.13,7.9,1720742400,2024-07-12 03:00:00+00,Clear
1,1000,16.8,60,30.15,6.1,1720746000,2024-07-12 04:00:00+00,Clear
1,1000,18.1,57,30.15,6.5,1720749600,2024-07-12 05:00:00+00,Sunny
1,1000,20,50,30.15,7.9,1720753200,2024-07-12 06:00:00+00,Sunny
1,1000,21.9,45,30.15,7.9,1720756800,2024-07-12 07:00:00+00,Sunny
1,1000,23.7,40,30.14,8.6,1720760400,2024-07-12 08:00:00+00,Sunny
1,1000,25.2,35,30.13,9.4,1720764000,2024-07-12 09:00:00+00,Sunny
1,1000,26.3,32,30.13,9.4,1720767600,2024-07-12 10:00:00+00,Sunny
1,1000,27.3,29,30.12,9.4,1720771200,2024-07-12 11:00:00+00,Sunny
1,1000,28,28,30.1,10.4,1720774800,2024-07-12 12:00:00+00,Sunny
1,1000,28.4,27,30.09,10.4,1720778400,2024-07-12 13:00:00+00,Sunny
1,1000,28.7,27,30.07,11.5,1720782000,2024-07-12 14:00:00+00,Sunny
1,1000,28.7,27,30.07,11.9,1720785600,2024-07-12 15:00:00+00,Sunny
1,1000,28.4,29,30.06,12.6,1720789200,2024-07-12 16:00:00+00,Sunny
1,1000,27.5,33,30.06,12.2,1720792800,2024-07-12 17:00:00+00,Sunny
1,1000,25.8,40,30.06,11.2,1720796400,2024-07-12 18:00:00+00,Sunny
